Date,Open,High,Low,Close,Adj Close,Volume
1/11/2022,3589.899902,3602.149902,3562.75,3567.439941,3567.439941,359800
1/12/2022,3578.159912,3599.5,3572.100098,3597.429932,3597.429932,343100
1/13/2022,3601.030029,3601.070068,3555.159912,3555.26001,3555.26001,369400
1/14/2022,3544.070068,3548.419922,3519.320068,3521.26001,3521.26001,376900
1/17/2022,3522.090088,3546.090088,3519.429932,3541.669922,3541.669922,312900
1/18/2022,3541.889893,3579.310059,3531.330078,3569.909912,3569.909912,377100
1/19/2022,3567.629883,3578.72998,3541.659912,3558.179932,3558.179932,333200
1/20/2022,3556.22998,3576.26001,3540.550049,3555.060059,3555.060059,379500
1/21/2022,3546.75,3547,3514.889893,3522.570068,3522.570068,326500
1/24/2022,3508.23999,3531.610107,3500.139893,3524.110107,3524.110107,280300
1/25/2022,3509.280029,3519.830078,3433.060059,3433.060059,3433.060059,327400
1/26/2022,3442.689941,3462.120117,3417.76001,3455.669922,3455.669922,275100
1/27/2022,3456.100098,3456.360107,3392.02002,3394.25,3394.25,280600
1/28/2022,3407.590088,3417.050049,3356.560059,3361.439941,3361.439941,290900
2/7/2022,3407.76001,3434.030029,3407.76001,3429.580078,3429.580078,320500
2/8/2022,3428.540039,3453.189941,3390.459961,3452.629883,3452.629883,366100
2/9/2022,3450.820068,3484.73999,3444.080078,3479.949951,3479.949951,350200
2/10/2022,3481.909912,3488.860107,3464.219971,3485.909912,3485.909912,355700
2/11/2022,3472.280029,3500.149902,3459.330078,3462.949951,3462.949951,361400
2/14/2022,3451.850098,3457.26001,3415.449951,3428.879883,3428.879883,315300
2/15/2022,3428.040039,3447.48999,3421.639893,3446.090088,3446.090088,275600
2/16/2022,3457.070068,3475.060059,3453.800049,3465.830078,3465.830078,275000
2/17/2022,3464.209961,3480.969971,3454.280029,3468.040039,3468.040039,297300
2/18/2022,3451.629883,3490.76001,3447.030029,3490.76001,3490.76001,295100
2/21/2022,3488.409912,3492.199951,3471.689941,3490.610107,3490.610107,301500
2/22/2022,3473.290039,3473.389893,3437.669922,3457.149902,3457.149902,326300
2/23/2022,3458.51001,3490.76001,3458.179932,3489.149902,3489.149902,325600
2/24/2022,3474.370117,3486.97998,3400.209961,3429.959961,3429.959961,488400
2/25/2022,3445.340088,3480.179932,3440.929932,3451.409912,3451.409912,377500
2/28/2022,3450.320068,3462.310059,3425.52002,3462.310059,3462.310059,345800
3/1/2022,3471.360107,3491.129883,3465.719971,3488.830078,3488.830078,326000
3/2/2022,3478.290039,3486.620117,3467,3484.189941,3484.189941,329400
3/3/2022,3495.929932,3500.290039,3473.340088,3481.110107,3481.110107,412600
3/4/2022,3459.97998,3474.879883,3437.699951,3447.649902,3447.649902,393500
3/7/2022,3438.560059,3438.560059,3360.73999,3372.860107,3372.860107,393600
3/8/2022,3372.550049,3383.629883,3287.340088,3293.530029,3293.530029,415900
3/9/2022,3303.709961,3321.47998,3147.679932,3256.389893,3256.389893,466300
3/10/2022,3312.179932,3326.580078,3291.23999,3296.090088,3296.090088,378300
3/11/2022,3259.320068,3315.659912,3217.419922,3309.75,3309.75,384100
3/14/2022,3271.889893,3297.800049,3223.530029,3223.530029,3223.530029,338000
3/15/2022,3192.360107,3196.919922,3063.969971,3063.969971,3063.969971,465000
3/16/2022,3107.669922,3177.790039,3023.300049,3170.709961,3170.709961,444700
3/17/2022,3215.01001,3260.169922,3202.929932,3215.040039,3215.040039,420800
3/18/2022,3207.149902,3260.780029,3197.360107,3251.070068,3251.070068,373000
3/21/2022,3255.620117,3267.5,3223.389893,3253.689941,3253.689941,354200
3/22/2022,3249.540039,3279.110107,3239.530029,3259.860107,3259.860107,361200
3/23/2022,3264.790039,3279.889893,3251.97998,3271.030029,3271.030029,349900
3/24/2022,3256.060059,3266.889893,3236.659912,3250.26001,3250.26001,329000
3/25/2022,3247.159912,3257.110107,3211.639893,3212.23999,3212.23999,340000
3/28/2022,3185.169922,3230.219971,3159.830078,3214.5,3214.5,345000
3/29/2022,3216.01001,3229.179932,3196.459961,3203.939941,3203.939941,316300
3/30/2022,3217.590088,3266.600098,3216.300049,3266.600098,3266.600098,366800
3/31/2022,3256.139893,3272.040039,3246.060059,3252.199951,3252.199951,398400
4/1/2022,3234.669922,3287.22998,3226.300049,3282.719971,3282.719971,378200
4/6/2022,3269.429932,3288.110107,3255.689941,3283.429932,3283.429932,429600
4/7/2022,3267.810059,3290.26001,3236.47998,3236.699951,3236.699951,402600
4/8/2022,3239.879883,3257.090088,3208.350098,3251.850098,3251.850098,413800
4/11/2022,3239.860107,3239.860107,3156.51001,3167.129883,3167.129883,424200
4/12/2022,3165.120117,3214.540039,3140.899902,3213.330078,3213.330078,418300
4/13/2022,3199.800049,3225.469971,3183.530029,3186.820068,3186.820068,391200
4/14/2022,3203.629883,3240,3200.22998,3225.639893,3225.639893,371200
4/15/2022,3210.699951,3229.865967,3200.133057,3211.245117,3211.245117,407800
4/18/2022,3185.939941,3204.030029,3166.97998,3195.52002,3195.52002,347400
4/19/2022,3192.090088,3207.830078,3174.709961,3194.030029,3194.030029,339900
4/20/2022,3189.889893,3191.830078,3142.050049,3151.050049,3151.050049,362000
4/21/2022,3138.429932,3160.899902,3069.679932,3079.810059,3079.810059,391900
4/22/2022,3058.399902,3105.659912,3049.360107,3086.919922,3086.919922,342000
4/25/2022,3034.27002,3043.820068,2928.51001,2928.51001,2928.51001,433600
4/26/2022,2930.449951,2957.679932,2878.26001,2886.429932,2886.429932,401600
4/27/2022,2866.820068,2959.179932,2863.649902,2958.280029,2958.280029,423100
4/28/2022,2945.810059,2991.51001,2936.790039,2975.47998,2975.47998,100
4/29/2022,2986.060059,3048.48999,2968.330078,3047.060059,3047.060059,423900
5/5/2022,3044.850098,3082.22998,3042.120117,3067.76001,3067.76001,383100
5/6/2022,3011.320068,3030.689941,2992.719971,3001.560059,3001.560059,343300
5/9/2022,2990.199951,3015.939941,2983.610107,3004.139893,3004.139893,292100
5/10/2022,2965.780029,3043.780029,2957.399902,3035.840088,3035.840088,370700
5/11/2022,3035.389893,3100.899902,3034.669922,3058.699951,3058.699951,424000
5/12/2022,3044.800049,3072.159912,3032.949951,3054.98999,3054.98999,344400
5/13/2022,3068.030029,3086.100098,3059.25,3084.280029,3084.280029,331700
5/16/2022,3100.550049,3102.580078,3063.399902,3073.75,3073.75,338100
5/17/2022,3076.5,3093.699951,3057.639893,3093.699951,3093.699951,330400
5/18/2022,3095.889893,3105.840088,3071.310059,3085.97998,3085.97998,315000
5/19/2022,3046.709961,3096.959961,3042.669922,3096.959961,3096.959961,336600
5/20/2022,3107.090088,3146.570068,3107.090088,3146.570068,3146.570068,372300
5/23/2022,3150.48999,3150.51001,3127.899902,3146.860107,3146.860107,353400
5/24/2022,3149.060059,3153.129883,3070.929932,3070.929932,3070.929932,416300
5/25/2022,3070.169922,3107.629883,3069.949951,3107.459961,3107.459961,342300
5/26/2022,3111.47998,3133.280029,3079.47998,3123.110107,3123.110107,370300
5/27/2022,3135.030029,3151.050049,3112.540039,3130.23999,3130.23999,359500
5/30/2022,3141.959961,3150.889893,3123.149902,3149.060059,3149.060059,349400
5/31/2022,3149.939941,3188.600098,3142,3186.429932,3186.429932,374500
6/1/2022,3179.689941,3190.610107,3160.040039,3182.159912,3182.159912,365700
6/2/2022,3170.310059,3197.280029,3163.76001,3195.459961,3195.459961,361800
6/6/2022,3196.959961,3237.070068,3181.649902,3236.370117,3236.370117,422000
6/7/2022,3235.419922,3253.090088,3222.639893,3241.76001,3241.76001,402200
6/8/2022,3245.02002,3266.629883,3216.01001,3263.790039,3263.790039,434200
6/9/2022,3259.48999,3270.560059,3223.47998,3238.949951,3238.949951,422700
6/10/2022,3214.179932,3286.620117,3210.810059,3284.830078,3284.830078,439900
6/13/2022,3256.280029,3272.98999,3229.310059,3255.550049,3255.550049,438600
6/14/2022,3224.209961,3289.129883,3195.820068,3288.909912,3288.909912,450400
6/15/2022,3289.100098,3358.550049,3288.850098,3305.409912,3305.409912,550600
6/16/2022,3306.840088,3319.689941,3277.530029,3285.379883,3285.379883,433200
6/17/2022,3265.51001,3323.280029,3262.889893,3316.790039,3316.790039,395300
6/20/2022,3315.780029,3333.899902,3292.929932,3315.429932,3315.429932,413500
6/21/2022,3313.790039,3329.389893,3279.830078,3306.719971,3306.719971,394500
6/22/2022,3309.120117,3311.02002,3266.540039,3267.199951,3267.199951,375500
6/23/2022,3269.050049,3320.149902,3262.290039,3320.149902,3320.149902,400600
6/24/2022,3324.73999,3356.709961,3322.949951,3349.75,3349.75,390800
6/27/2022,3364,3393.310059,3364,3379.189941,3379.189941,414100
6/28/2022,3377.679932,3412.100098,3358.870117,3409.209961,3409.209961,412100
6/29/2022,3399.679932,3414.649902,3358.469971,3361.52002,3361.52002,440600
6/30/2022,3358.929932,3417.01001,3358.929932,3398.620117,3398.620117,381200
7/1/2022,3400.26001,3404.050049,3378.360107,3387.639893,3387.639893,350500
7/4/2022,3381.820068,3405.620117,3364.090088,3405.429932,3405.429932,357700
7/5/2022,3411.129883,3424.840088,3372.060059,3404.030029,3404.030029,411700
7/6/2022,3391.030029,3391.030029,3333.100098,3355.350098,3355.350098,384600
7/7/2022,3353.129883,3375.860107,3332.310059,3364.399902,3364.399902,334400
7/8/2022,3380.370117,3386.310059,3354.120117,3356.080078,3356.080078,322900
7/11/2022,3341.100098,3341.100098,3297.01001,3313.580078,3313.580078,342700
7/12/2022,3307.219971,3319.25,3277.080078,3281.469971,3281.469971,334600
7/13/2022,3279.600098,3297.02002,3266.47998,3284.290039,3284.290039,331800
7/14/2022,3277.449951,3299.25,3261.48999,3281.73999,3281.73999,355900
7/15/2022,3261.379883,3288.919922,3228.060059,3228.060059,3228.060059,380200
7/18/2022,3235.090088,3278.469971,3226.22998,3278.100098,3278.100098,348300
7/19/2022,3278.719971,3283.929932,3256.02002,3279.429932,3279.429932,315700
7/20/2022,3291.550049,3308.350098,3287.73999,3304.719971,3304.719971,301500
7/21/2022,3297.659912,3300.530029,3272,3272,3272,332400
7/22/2022,3276.199951,3293.639893,3246.72998,3269.969971,3269.969971,300700
7/25/2022,3269.709961,3273.179932,3243.030029,3250.389893,3250.389893,271200
7/26/2022,3254.189941,3282.409912,3246.040039,3277.439941,3277.439941,259500
7/27/2022,3271.780029,3282.570068,3265.72998,3275.76001,3275.76001,249100
7/28/2022,3287.5,3305.709961,3277.110107,3282.580078,3282.580078,288100
7/29/2022,3282.810059,3294.800049,3246.370117,3253.23999,3253.23999,307300
8/1/2022,3246.620117,3264.300049,3225.550049,3259.959961,3259.959961,292200
8/2/2022,3231.26001,3231.26001,3155.189941,3186.27002,3186.27002,394200
8/3/2022,3188.889893,3217.550049,3159.459961,3163.669922,3163.669922,324900
8/4/2022,3179.429932,3191,3155.699951,3189.040039,3189.040039,260900
8/5/2022,3195.22998,3228.889893,3184.449951,3227.030029,3227.030029,274700
8/8/2022,3218.850098,3237.969971,3214.080078,3236.929932,3236.929932,254300
8/9/2022,3235.73999,3248.77002,3227.540039,3247.429932,3247.429932,259600
8/10/2022,3242.360107,3253.169922,3217.810059,3230.02002,3230.02002,257600
8/11/2022,3243.469971,3281.669922,3237.899902,3281.669922,3281.669922,300600
8/12/2022,3275.77002,3288.219971,3272.840088,3276.889893,3276.889893,299900
8/15/2022,3268.370117,3286.889893,3261.820068,3276.090088,3276.090088,287100
8/16/2022,3278.679932,3295.02002,3271.570068,3277.879883,3277.879883,303600
8/17/2022,3282.100098,3296,3263.350098,3292.530029,3292.530029,326100
8/18/2022,3286.370117,3289.139893,3270.560059,3277.540039,3277.540039,301700
8/19/2022,3275.620117,3286.48999,3258.060059,3258.080078,3258.080078,333500
8/22/2022,3249.699951,3278.169922,3247.189941,3277.790039,3277.790039,314500
8/23/2022,3274.429932,3284.600098,3262.629883,3276.219971,3276.219971,316600
8/24/2022,3279.169922,3281.879883,3212.389893,3215.199951,3215.199951,366100
8/25/2022,3223.459961,3248.350098,3199.120117,3246.25,3246.25,336200
8/26/2022,3250.629883,3266.27002,3232.280029,3236.219971,3236.219971,309900
8/29/2022,3203.100098,3240.72998,3199,3240.72998,3240.72998,297000
8/30/2022,3240.179932,3243.75,3212.629883,3227.219971,3227.219971,294300
8/31/2022,3216.530029,3232.02002,3184.389893,3202.139893,3202.139893,344400
9/1/2022,3196.540039,3214.560059,3181.629883,3184.97998,3184.97998,274700
9/2/2022,3189.639893,3198.280029,3173.790039,3186.47998,3186.47998,250500
9/5/2022,3183.946045,3199.912109,3172.039063,3199.912109,3199.912109,280700
9/6/2022,3207.929932,3244.639893,3203.820068,3243.449951,3243.449951,318900
9/7/2022,3232.139893,3253.77002,3227.820068,3246.290039,3246.290039,301000
9/8/2022,3245.560059,3253.699951,3233.800049,3235.590088,3235.590088,281700
9/9/2022,3241.179932,3266.199951,3236.51001,3262.050049,3262.050049,283800
9/13/2022,3272.050049,3278.169922,3259.659912,3263.800049,3263.800049,276200
9/14/2022,3224.679932,3250.800049,3221.959961,3237.540039,3237.540039,255200
9/15/2022,3248.969971,3254.179932,3174.389893,3199.919922,3199.919922,325200
9/16/2022,3189.830078,3191.830078,3126.399902,3126.399902,3126.399902,316500
9/19/2022,3122.75,3135.560059,3101.219971,3115.600098,3115.600098,249100
9/20/2022,3127.840088,3140.030029,3114.040039,3122.409912,3122.409912,219900
9/21/2022,3116.01001,3129.820068,3091.300049,3117.179932,3117.179932,233000
9/22/2022,3098.77002,3125.679932,3092.820068,3108.909912,3108.909912,221100
9/23/2022,3106.810059,3124.659912,3072.23999,3088.370117,3088.370117,243100
9/26/2022,3067.570068,3102.649902,3048.51001,3051.22998,3051.22998,262700
9/27/2022,3056.389893,3094.040039,3048.370117,3093.860107,3093.860107,232700
9/28/2022,3089.100098,3089.100098,3044.860107,3045.070068,3045.070068,230100
9/29/2022,3067.469971,3076.76001,3026.080078,3041.199951,3041.199951,230000
9/30/2022,3042.169922,3054.610107,3021.929932,3024.389893,3024.389893,204100
10/10/2022,3026.939941,3029.449951,2968.280029,2974.149902,2974.149902,243400
10/11/2022,2978.060059,2986.909912,2953.5,2979.790039,2979.790039,208600
10/12/2022,2976.719971,3025.51001,2934.090088,3025.51001,3025.51001,248000
10/13/2022,3008.300049,3036.25,3004.5,3016.360107,3016.360107,249700
10/14/2022,3035.030029,3084.27002,3035.030029,3071.98999,3071.98999,277300
10/17/2022,3060.52002,3087.189941,3052.709961,3084.939941,3084.939941,262600
10/18/2022,3094.929932,3099.919922,3074.219971,3080.959961,3080.959961,245600
10/19/2022,3073.26001,3081.389893,3044.379883,3044.379883,3044.379883,230900
10/20/2022,3029.300049,3070.26001,3013.689941,3035.050049,3035.050049,244700
10/21/2022,3038.040039,3055.419922,3026.959961,3038.929932,3038.929932,245300
10/24/2022,3034.75,3064.419922,2965.169922,2977.560059,2977.560059,298100
10/25/2022,2969.159912,3001.719971,2944.26001,2976.280029,2976.280029,255600
10/26/2022,2977.560059,3028.350098,2977.560059,2999.5,2999.5,268700
10/27/2022,3005.040039,3017.26001,2981.689941,2982.899902,2982.899902,265600
10/28/2022,2967.02002,2974.23999,2908.97998,2915.929932,2915.929932,292500
10/31/2022,2893.199951,2926.02002,2885.090088,2893.47998,2893.47998,302000
11/1/2022,2899.5,2969.199951,2896.76001,2969.199951,2969.199951,319800
11/2/2022,2960.649902,3019.050049,2954.949951,3003.370117,3003.370117,325100
11/3/2022,2981.199951,3003.719971,2977.719971,2997.810059,2997.810059,259300
11/4/2022,2997,3081.590088,2997,3070.800049,3070.800049,329800
11/7/2022,3062.860107,3088.189941,3054.459961,3077.820068,3077.820068,320600
11/8/2022,3077.310059,3078.280029,3047.459961,3064.48999,3064.48999,256500
11/9/2022,3064.459961,3073.919922,3046.189941,3048.169922,3048.169922,235600
11/10/2022,3031.689941,3047.97998,3022.850098,3036.129883,3036.129883,270400
11/11/2022,3099.649902,3117.73999,3070.300049,3087.290039,3087.290039,409600
11/14/2022,3100.870117,3121.409912,3075.219971,3083.399902,3083.399902,361800
11/15/2022,3081.129883,3135.590088,3074.5,3134.080078,3134.080078,331500
11/16/2022,3133.649902,3145.75,3115.350098,3119.97998,3119.97998,303400
11/17/2022,3110.959961,3115.439941,3087.169922,3115.429932,3115.429932,287000
11/18/2022,3116.72998,3126.709961,3096.889893,3097.23999,3097.23999,300000
