Date,Open,High,Low,Close,Adj Close,Volume
4/25/2014,1300.530029,1300.530029,1277.939941,1280.119995,1280.119995,0
4/28/2014,1278.119995,1302.079956,1260.430054,1299.130005,1299.130005,0
4/29/2014,1300.829956,1318.329956,1298.719971,1304.780029,1304.780029,0
4/30/2014,1304.76001,1309.48999,1296.23999,1306.01001,1306.01001,0
5/5/2014,1302.98999,1306.349976,1289.800049,1298.290039,1298.290039,0
5/6/2014,1299.069946,1321.420044,1299.069946,1318.569946,1318.569946,0
5/7/2014,1316.73999,1379.420044,1312.719971,1363.47998,1363.47998,0
5/8/2014,1364.290039,1383.76001,1355.339966,1371.420044,1371.420044,0
5/12/2014,1372.089966,1383.869995,1363.040039,1375.310059,1375.310059,0
5/13/2014,1375.560059,1395.189941,1375.560059,1385.290039,1385.290039,0
5/14/2014,1385.27002,1389.109985,1378.390015,1389.109985,1389.109985,0
5/15/2014,1388.680054,1399.48999,1381.199951,1381.98999,1381.98999,0
5/16/2014,1381.439941,1392.300049,1374.290039,1392.300049,1392.300049,0
5/19/2014,1392.51001,1418.869995,1392.51001,1413.849976,1413.849976,0
5/20/2014,1413.859985,1425.98999,1406.869995,1425.579956,1425.579956,0
5/21/2014,1425.569946,1441.869995,1415.5,1439.900024,1439.900024,0
5/22/2014,1440.790039,1446.300049,1420.48999,1430.540039,1430.540039,0
5/23/2014,1430.540039,1440.800049,1422.079956,1438.97998,1438.97998,0
5/26/2014,1439.150024,1456.660034,1438.339966,1449.359985,1449.359985,0
5/27/2014,1449.380005,1449.569946,1410.089966,1417.319946,1417.319946,0
5/28/2014,1417.380005,1429.800049,1408.869995,1425.949951,1425.949951,0
5/29/2014,1426.689941,1449.589966,1426.689941,1447.390015,1447.390015,0
5/30/2014,1447.76001,1450.76001,1432.030029,1432.030029,1432.030029,0
6/2/2014,1432.670044,1475,1432.670044,1464.469971,1464.469971,0
6/3/2014,1463.619995,1472.829956,1449.829956,1472.829956,1472.829956,0
6/4/2014,1472.060059,1482.630005,1466.079956,1475.790039,1475.790039,0
6/5/2014,1476.060059,1483.839966,1465.900024,1470.699951,1470.699951,0
6/6/2014,1470.72998,1486.589966,1457.72998,1484.939941,1484.939941,0
6/9/2014,1485.27002,1497.900024,1484.27002,1485.390015,1485.390015,0
6/10/2014,1485.23999,1490.810059,1475.97998,1490.810059,1490.810059,0
6/11/2014,1490.800049,1501.180054,1487.449951,1501.180054,1501.180054,0
6/16/2014,1501.170044,1501.170044,1467.369995,1493.930054,1493.930054,0
6/17/2014,1494.079956,1501.589966,1479.97998,1486.380005,1486.380005,0
6/18/2014,1486.469971,1500.369995,1484.52002,1494.280029,1494.280029,0
6/19/2014,1494.98999,1508.949951,1493.859985,1495.089966,1495.089966,0
6/20/2014,1494.869995,1495.930054,1481.25,1486.300049,1486.300049,0
6/23/2014,1486.329956,1498.869995,1478.630005,1486.300049,1486.300049,0
6/24/2014,1487.099976,1519.040039,1487.099976,1518.829956,1518.829956,0
6/25/2014,1517.619995,1517.619995,1479.310059,1481.949951,1481.949951,0
6/26/2014,1482.130005,1489.680054,1465.25,1473.180054,1473.180054,0
6/27/2014,1473.310059,1481.150024,1467.98999,1477.319946,1477.319946,0
6/30/2014,1477.290039,1478.410034,1460.420044,1476.380005,1476.380005,0
7/1/2014,1476.280029,1483.22998,1461.530029,1482.920044,1482.920044,0
7/2/2014,1482.910034,1514.329956,1482.849976,1514.329956,1514.329956,0
7/3/2014,1514.660034,1522.140015,1510.689941,1514.469971,1514.469971,0
7/4/2014,1515.530029,1516.329956,1485.599976,1489.530029,1489.530029,0
7/7/2014,1489.550049,1518.040039,1484.319946,1513.719971,1513.719971,0
7/8/2014,1513.76001,1531.98999,1512.73999,1516.75,1516.75,0
7/9/2014,1516.290039,1518.439941,1496.97998,1513.380005,1513.380005,0
7/10/2014,1513.369995,1521.859985,1480.349976,1494.920044,1494.920044,0
7/11/2014,1495.01001,1502.189941,1488.910034,1499.819946,1499.819946,0
7/14/2014,1500.290039,1502.670044,1482.800049,1483.410034,1483.410034,0
7/15/2014,1482.22998,1487.410034,1472.02002,1475.77002,1475.77002,0
7/16/2014,1475.680054,1482.579956,1459.339966,1474.719971,1474.719971,0
7/17/2014,1470.829956,1470.829956,1429.079956,1440.630005,1440.630005,0
7/18/2014,1440.540039,1440.540039,1410.75,1422.530029,1422.530029,0
7/21/2014,1422.530029,1424.170044,1384.5,1384.5,1384.5,0
7/22/2014,1386.140015,1414.160034,1386.140015,1405.969971,1405.969971,0
7/23/2014,1406.5,1421.560059,1395.810059,1406.579956,1406.579956,0
7/24/2014,1405.579956,1410.670044,1394.050049,1408.800049,1408.800049,0
7/25/2014,1408.189941,1408.189941,1386.180054,1388.410034,1388.410034,0
7/28/2014,1387.119995,1387.119995,1357.099976,1361.939941,1361.939941,0
7/29/2014,1361.219971,1380.23999,1356.640015,1369.829956,1369.829956,0
7/30/2014,1368.719971,1403.550049,1359.780029,1382.140015,1382.140015,0
7/31/2014,1383.040039,1399.079956,1377.359985,1379.609985,1379.609985,0
8/1/2014,1378.030029,1378.079956,1358.150024,1374.829956,1374.829956,0
8/4/2014,1375.72998,1386.400024,1365.030029,1378.97998,1378.97998,0
8/5/2014,1379.5,1383.280029,1356.209961,1357.890015,1357.890015,0
8/6/2014,1357.329956,1362.170044,1333.51001,1334.660034,1334.660034,0
8/7/2014,1333.390015,1339.76001,1306.869995,1333.530029,1333.530029,0
8/8/2014,1332.26001,1360.430054,1329.180054,1348.209961,1348.209961,0
8/11/2014,1350.420044,1379.209961,1350.420044,1372.449951,1372.449951,0
8/12/2014,1372.939941,1386.180054,1368.099976,1374.189941,1374.189941,0
8/13/2014,1373.640015,1402.380005,1373.640015,1398.849976,1398.849976,0
8/14/2014,1399.069946,1412.869995,1391.670044,1407.530029,1407.530029,0
8/15/2014,1407.569946,1425.680054,1400.699951,1417.819946,1417.819946,0
8/18/2014,1418.050049,1427.930054,1415.390015,1425.180054,1425.180054,0
8/19/2014,1425.180054,1441.349976,1425.180054,1437.599976,1437.599976,0
8/20/2014,1437.579956,1447.5,1432.640015,1447.5,1447.5,0
8/21/2014,1447.119995,1469.400024,1445.530029,1461.75,1461.75,0
8/22/2014,1461.790039,1463.530029,1434.089966,1446.599976,1446.599976,0
8/25/2014,1446.859985,1456.699951,1446.140015,1454.670044,1454.670044,0
8/26/2014,1454.469971,1459.949951,1441.459961,1443.319946,1443.319946,0
8/27/2014,1444.280029,1454.959961,1444.280029,1447.910034,1447.910034,0
8/28/2014,1447.540039,1447.719971,1414.180054,1423.780029,1423.780029,0
8/29/2014,1423.560059,1428.579956,1400.51001,1400.709961,1400.709961,0
9/1/2014,1401.339966,1419.880005,1389.829956,1392.400024,1392.400024,0
9/2/2014,1392.27002,1401.670044,1386.410034,1400.349976,1400.349976,0
9/3/2014,1400.439941,1452.869995,1400.439941,1449.290039,1449.290039,0
9/4/2014,1449.51001,1461.98999,1439.400024,1457.339966,1457.339966,0
9/5/2014,1456,1481.060059,1447.030029,1474.709961,1474.709961,0
9/8/2014,1474.380005,1478.209961,1460.859985,1464.76001,1464.76001,0
9/9/2014,1465.130005,1479.550049,1465.130005,1468.170044,1468.170044,0
9/10/2014,1466.98999,1472.160034,1456.560059,1468.550049,1468.550049,0
9/11/2014,1469.400024,1479,1449.180054,1449.630005,1449.630005,0
9/12/2014,1449.400024,1470.47998,1440.22998,1458.52002,1458.52002,0
9/15/2014,1457.869995,1466.420044,1441.339966,1454.189941,1454.189941,0
9/16/2014,1454.130005,1483.599976,1451.209961,1477.310059,1477.310059,0
9/17/2014,1477.089966,1477.089966,1437.72998,1449.369995,1449.369995,0
9/18/2014,1449.369995,1460.089966,1443.800049,1448.630005,1448.630005,0
9/19/2014,1448.189941,1454.050049,1423.589966,1431.579956,1431.579956,0
9/22/2014,1431.119995,1436.119995,1412.829956,1412.829956,1412.829956,0
9/23/2014,1413.569946,1432.209961,1413.550049,1429.449951,1429.449951,0
9/24/2014,1429.969971,1447.430054,1429.969971,1441.829956,1441.829956,0
9/25/2014,1443.030029,1454.26001,1435.390015,1436.050049,1436.050049,0
9/26/2014,1435.089966,1440.839966,1424.430054,1434.199951,1434.199951,0
9/29/2014,1434.98999,1444.920044,1405.939941,1408.280029,1408.280029,0
9/30/2014,1409.069946,1428.02002,1402.430054,1411.069946,1411.069946,0
10/1/2014,1410.329956,1421.51001,1399.800049,1399.98999,1399.98999,0
10/2/2014,1399.209961,1400.780029,1372.459961,1376.349976,1376.349976,0
10/3/2014,1377.650024,1397.140015,1376.369995,1384.660034,1384.660034,0
10/6/2014,1385.969971,1424.349976,1385.969971,1418.150024,1418.150024,0
10/7/2014,1418.150024,1421.810059,1399.569946,1403.47998,1403.47998,0
10/8/2014,1403.560059,1403.560059,1379.76001,1379.76001,1379.76001,0
10/9/2014,1379.890015,1405.359985,1379.890015,1384.329956,1384.329956,0
10/10/2014,1382.170044,1382.170044,1359.439941,1364.23999,1364.23999,0
10/13/2014,1364.109985,1393.569946,1358.459961,1383.930054,1383.930054,0
10/14/2014,1383.689941,1408.530029,1383.660034,1394.160034,1394.160034,0
10/15/2014,1393.660034,1394.72998,1374.589966,1377.089966,1377.089966,0
10/16/2014,1377.430054,1393.369995,1354.699951,1360.329956,1360.329956,0
10/17/2014,1362.060059,1391.050049,1362.060059,1384.719971,1384.719971,0
10/20/2014,1385.26001,1395.920044,1369.98999,1376.359985,1376.359985,0
10/21/2014,1375.819946,1389.810059,1361.589966,1383.349976,1383.349976,0
10/22/2014,1384.160034,1392.410034,1371.449951,1374.189941,1374.189941,0
10/23/2014,1373.430054,1377.930054,1355.300049,1372.920044,1372.920044,0
10/24/2014,1372.400024,1381.819946,1363.550049,1380.390015,1380.390015,0
10/27/2014,1381.949951,1404.069946,1381.949951,1394.27002,1394.27002,0
10/28/2014,1394.75,1422.719971,1394.26001,1415.51001,1415.51001,0
10/29/2014,1415.530029,1441.97998,1411,1439.579956,1439.579956,0
10/30/2014,1438.800049,1456.880005,1428.400024,1452.890015,1452.890015,0
10/31/2014,1453.890015,1488.469971,1453.890015,1488.469971,1488.469971,0
11/5/2014,1490.660034,1496.040039,1471.290039,1495.26001,1495.26001,0
11/6/2014,1495.469971,1521.119995,1490.660034,1497.459961,1497.459961,0
11/7/2014,1496.51001,1525.98999,1486.420044,1497.109985,1497.109985,0
11/10/2014,1498.619995,1518.709961,1498.589966,1515.359985,1515.359985,0
11/11/2014,1515.079956,1531.859985,1511.699951,1514.780029,1514.780029,0
11/12/2014,1514.849976,1524.709961,1507.449951,1513.829956,1513.829956,0
11/13/2014,1514.189941,1522.839966,1492.27002,1492.27002,1492.27002,0
11/14/2014,1491.75,1507.869995,1482.060059,1500.76001,1500.76001,0
11/17/2014,1500.689941,1512.599976,1494.939941,1507.099976,1507.099976,0
11/18/2014,1506.780029,1524.800049,1495.099976,1519.609985,1519.609985,0
11/19/2014,1519.689941,1524.089966,1513.709961,1517.969971,1517.969971,0
11/20/2014,1518.099976,1535.829956,1517.280029,1530.400024,1530.400024,0
11/21/2014,1530.459961,1541.51001,1515.01001,1538.930054,1538.930054,0
11/24/2014,1539.949951,1541.719971,1521.839966,1529.540039,1529.540039,0
11/25/2014,1529.619995,1537.439941,1516.23999,1529.569946,1529.569946,0
11/26/2014,1528.829956,1537.430054,1522.569946,1537.430054,1537.430054,0
11/27/2014,1537,1548.119995,1528.109985,1531.689941,1531.689941,0
11/28/2014,1531.339966,1539.930054,1518.5,1533.680054,1533.680054,0
12/1/2014,1532.890015,1598.040039,1529.530029,1578.380005,1578.380005,0
12/2/2014,1578.400024,1596.780029,1556.030029,1583.119995,1583.119995,0
12/3/2014,1583.619995,1608.689941,1578.97998,1606.839966,1606.839966,0
12/4/2014,1606.75,1623,1577.77002,1582.079956,1582.079956,0
12/5/2014,1581.890015,1586.589966,1528.689941,1529.199951,1529.199951,0
12/8/2014,1529.72998,1551.630005,1476.140015,1481.27002,1481.27002,0
12/9/2014,1481.48999,1490.180054,1459.819946,1475.219971,1475.219971,0
12/10/2014,1475.930054,1514.619995,1475.930054,1486.849976,1486.849976,0
12/11/2014,1486.890015,1494.069946,1443.060059,1455.040039,1455.040039,0
12/12/2014,1453.800049,1488.339966,1413.339966,1459.680054,1459.680054,0
12/15/2014,1459.25,1483.199951,1402.880005,1431.560059,1431.560059,0
12/16/2014,1424.719971,1483.810059,1309.819946,1444.319946,1444.319946,0
12/17/2014,1445.530029,1475.77002,1389.630005,1413.790039,1413.790039,0
12/18/2014,1417.410034,1506.130005,1417.410034,1477.27002,1477.27002,0
12/19/2014,1477.359985,1488.26001,1417.680054,1449.130005,1449.130005,0
12/22/2014,null,null,null,null,null,null
12/23/2014,null,null,null,null,null,null
12/24/2014,null,null,null,null,null,null
12/25/2014,null,null,null,null,null,null
12/26/2014,null,null,null,null,null,null
12/29/2014,null,null,null,null,null,null
12/30/2014,null,null,null,null,null,null
1/5/2015,null,null,null,null,null,null
1/6/2015,null,null,null,null,null,null
1/8/2015,null,null,null,null,null,null
1/9/2015,null,null,null,null,null,null
1/12/2015,null,null,null,null,null,null
1/13/2015,null,null,null,null,null,null
1/14/2015,null,null,null,null,null,null
1/15/2015,null,null,null,null,null,null
1/16/2015,1563.209961,1594.060059,1553.73999,1591.430054,1591.430054,0
1/19/2015,1590.540039,1627.280029,1573.089966,1576.400024,1576.400024,0
1/20/2015,1576.469971,1594.859985,1561.829956,1570.969971,1570.969971,0
1/21/2015,1570.589966,1619.02002,1570.589966,1618.170044,1618.170044,0
1/22/2015,1618.680054,1676.369995,1618.540039,1666.560059,1666.560059,0
1/23/2015,1667.98999,1700.77002,1662.119995,1671.800049,1671.800049,0
1/26/2015,1670.22998,1670.300049,1622.140015,1642.369995,1642.369995,0
1/27/2015,1642.310059,1681.439941,1614.920044,1673.920044,1673.920044,0
1/28/2015,1675.300049,1706.290039,1643.420044,1647.709961,1647.709961,0
1/29/2015,1647.109985,1675.5,1639.650024,1639.650024,1639.650024,0
1/30/2015,1640.560059,1664.72998,1631.670044,1647.689941,1647.689941,0
2/2/2015,1647.73999,1655.51001,1616.319946,1625.310059,1625.310059,0
2/3/2015,1626.650024,1667.51001,1626.650024,1654.359985,1654.359985,0
2/4/2015,1655.5,1664.560059,1643.23999,1656.02002,1656.02002,0
2/5/2015,1654.969971,1698.76001,1642.52002,1696.060059,1696.060059,0
2/6/2015,1696.959961,1762.359985,1696.959961,1755.449951,1755.449951,0
2/9/2015,1755.699951,1829.660034,1740.579956,1748.550049,1748.550049,0
2/10/2015,1748.02002,1774.060059,1729.839966,1742.349976,1742.349976,0
2/11/2015,1744.859985,1787.76001,1744.859985,1763.599976,1763.599976,0
2/12/2015,1764.23999,1816.599976,1748.02002,1802.800049,1802.800049,0
2/13/2015,1802.880005,1839.709961,1802.880005,1838.180054,1838.180054,0
2/16/2015,1838.209961,1848.130005,1785.670044,1800.589966,1800.589966,0
2/17/2015,1800.920044,1842.48999,1781.819946,1793.819946,1793.819946,0
2/18/2015,1795.829956,1833.050049,1795.829956,1809.670044,1809.670044,0
2/19/2015,1809.670044,1819.829956,1757.400024,1797.869995,1797.869995,0
2/20/2015,1797.880005,1808.930054,1780.030029,1792.699951,1792.699951,0
2/24/2015,1786.48999,1786.48999,1755.030029,1772.160034,1772.160034,0
2/25/2015,1772.400024,1773.72998,1727.699951,1746.22998,1746.22998,0
2/26/2015,1746.790039,1769.47998,1735.390015,1760.660034,1760.660034,0
2/27/2015,1760.670044,1769.209961,1741.079956,1758.969971,1758.969971,0
3/2/2015,1759.25,1789.540039,1759.25,1783.339966,1783.339966,0
3/3/2015,1783.439941,1825.73999,1769.630005,1807.699951,1807.699951,0
3/4/2015,1807.709961,1816.209961,1756.359985,1759.349976,1759.349976,0
3/5/2015,1760.670044,1791.969971,1746.089966,1760.550049,1760.550049,0
3/6/2015,1761.290039,1766.800049,1723.219971,1728.550049,1728.550049,0
3/10/2015,1726.859985,1726.859985,1663.890015,1665.380005,1665.380005,0
3/11/2015,1665.410034,1692.310059,1655.609985,1671.469971,1671.469971,0
3/12/2015,1671.709961,1680.780029,1656.369995,1664.699951,1664.699951,0
3/13/2015,1664.589966,1668.949951,1621.949951,1627.880005,1627.880005,0
3/16/2015,1626.77002,1636.140015,1609.849976,1609.849976,1609.849976,0
3/17/2015,1609.959961,1627.540039,1604.27002,1611.689941,1611.689941,0
3/18/2015,1611.73999,1640.199951,1611.73999,1632.119995,1632.119995,0
3/19/2015,1634.77002,1652.680054,1607.48999,1607.969971,1607.969971,0
3/20/2015,1607.969971,1640.800049,1599.670044,1628.640015,1628.640015,0
3/23/2015,1629.290039,1638.819946,1597.640015,1602.849976,1602.849976,0
3/24/2015,1602.329956,1623.849976,1590.619995,1618.619995,1618.619995,0
3/25/2015,1618.619995,1625.98999,1595.900024,1615.5,1615.5,0
3/26/2015,1615.540039,1633.209961,1574.26001,1581.839966,1581.839966,0
3/27/2015,1581.839966,1594.310059,1569.689941,1571.550049,1571.550049,0
3/30/2015,1571.77002,1615.550049,1571.670044,1612.839966,1612.839966,0
3/31/2015,1612.930054,1626.180054,1606.390015,1626.180054,1626.180054,0
4/1/2015,1625.209961,1662.810059,1613.829956,1661.900024,1661.900024,0
4/2/2015,1661.900024,1682.280029,1656.359985,1679.23999,1679.23999,0
4/3/2015,1679.609985,1692.869995,1676.48999,1681.469971,1681.469971,0
4/6/2015,1681.800049,1701.23999,1679.310059,1700.640015,1700.640015,0
4/7/2015,1700.640015,1709.810059,1684.22998,1695.640015,1695.640015,0
4/8/2015,1695.51001,1695.51001,1669.880005,1683.630005,1683.630005,0
4/9/2015,1683.099976,1683.099976,1648.380005,1667.599976,1667.599976,0
4/10/2015,1667.619995,1674.339966,1635.939941,1657.02002,1657.02002,0
4/13/2015,1657.099976,1694.800049,1654.48999,1678.189941,1678.189941,0
4/14/2015,1678.430054,1678.430054,1641.920044,1647.390015,1647.390015,0
4/15/2015,1647.290039,1681.699951,1643.140015,1677.699951,1677.699951,0
4/16/2015,1678.040039,1686.839966,1661.380005,1686.790039,1686.790039,0
4/17/2015,1686.790039,1694.040039,1656.589966,1656.589966,1656.589966,0
4/20/2015,1657.630005,1691.930054,1655.930054,1683.23999,1683.23999,0
4/21/2015,1683.51001,1711.209961,1682.939941,1710.23999,1710.23999,0
4/22/2015,1710.130005,1712.869995,1669.25,1677.560059,1677.560059,0
4/23/2015,1677.890015,1678.339966,1633.26001,1662.640015,1662.640015,0
4/24/2015,1663.150024,1689.680054,1657.660034,1682.699951,1682.699951,0
4/27/2015,1682.819946,1698.640015,1677.219971,1677.219971,1677.219971,0
4/28/2015,1676.319946,1682.170044,1667.359985,1677.890015,1677.890015,0
4/29/2015,1677.890015,1694.26001,1666.52002,1670.98999,1670.98999,0
4/30/2015,1670.98999,1692.319946,1668.599976,1688.339966,1688.339966,0
5/4/2015,null,null,null,null,null,null
5/5/2015,1689.550049,1734.329956,1689.550049,1721.800049,1721.800049,0
5/6/2015,1722.160034,1723.449951,1697.890015,1714.310059,1714.310059,0
5/7/2015,1713.089966,1713.089966,1676.209961,1686.97998,1686.97998,0
5/8/2015,1686.939941,1713.589966,1684.319946,1708.52002,1708.52002,0
5/12/2015,1708.420044,1719.969971,1689.339966,1704.619995,1704.619995,0
5/13/2015,1704.5,1707.910034,1681.140015,1682.26001,1682.26001,0
5/14/2015,1682.26001,1694.699951,1672.219971,1677.569946,1677.569946,0
5/15/2015,1677.77002,1694.900024,1677.77002,1691.459961,1691.459961,0
5/18/2015,1691.530029,1696.48999,1677.689941,1678.550049,1678.550049,0
5/19/2015,1678.310059,1681.22998,1646.859985,1659.359985,1659.359985,0
5/20/2015,1659.180054,1662.189941,1631.790039,1636.859985,1636.859985,0
5/21/2015,1637.140015,1663.150024,1632.439941,1659.329956,1659.329956,0
5/22/2015,1659.469971,1667.880005,1653.030029,1665.660034,1665.660034,0
5/25/2015,1665.75,1666.380005,1641.959961,1655.400024,1655.400024,0
5/26/2015,1655.849976,1666.829956,1646.130005,1651.660034,1651.660034,0
5/27/2015,1651.72998,1664.199951,1637.439941,1660.97998,1660.97998,0
5/28/2015,1660.650024,1678.640015,1656.23999,1657.619995,1657.619995,0
5/29/2015,1657.670044,1680.01001,1609.189941,1609.189941,1609.189941,0
6/1/2015,1610.069946,1640.890015,1610.069946,1616.939941,1616.939941,0
6/2/2015,1616.969971,1650.619995,1612.869995,1643.410034,1643.410034,0
6/3/2015,1643.98999,1653.400024,1616.060059,1628.869995,1628.869995,0
6/4/2015,1628.800049,1644.339966,1627.050049,1638.069946,1638.069946,0
6/5/2015,1638.119995,1652.069946,1633.48999,1652.069946,1652.069946,0
6/8/2015,1652.209961,1668.459961,1642.199951,1646.890015,1646.890015,0
6/9/2015,1646.890015,1665.920044,1637.400024,1664.01001,1664.01001,0
6/10/2015,1664.030029,1667.189941,1650.890015,1653.089966,1653.089966,0
6/11/2015,1653.060059,1654.890015,1638.180054,1652.23999,1652.23999,0
6/15/2015,1652.290039,1658.25,1629.890015,1657.290039,1657.290039,0
6/16/2015,1657.369995,1674.030029,1649.27002,1668.819946,1668.819946,0
6/17/2015,1668.839966,1678.910034,1662,1664.660034,1664.660034,0
6/18/2015,1664.650024,1671.849976,1658.430054,1660.140015,1660.140015,0
6/19/2015,1660.560059,1665.709961,1655.589966,1663.030029,1663.030029,0
6/22/2015,1664.109985,1679.410034,1663.589966,1671.800049,1671.800049,0
6/23/2015,1672.27002,1676.219971,1656.410034,1657.22998,1657.22998,0
6/24/2015,1658.030029,1664.569946,1642.130005,1651.849976,1651.849976,0
6/25/2015,1651.140015,1655.780029,1631.98999,1631.98999,1631.98999,0
6/26/2015,1631.920044,1647.810059,1626.869995,1644.449951,1644.449951,0
6/29/2015,1644.449951,1644.449951,1625.72998,1634.930054,1634.930054,0
